species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
aureobasidium_pullulans,aureobasidium_pullulans_genomic.fna,aureobasidium_pullulans_cds_from_gff.fna,aureobasidium_pullulans.gff,aureobasidium_pullulans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=CDS_FASTA"" --output aureobasidium_pullulans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=GENOME_FASTA"" --output aureobasidium_pullulans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=PROT_FASTA"" --output aureobasidium_pullulans_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000721785.1/download?include_annotation_type=GENOME_GFF"" --output aureobasidium_pullulans_gff_download.zip",NCBI,
fusarium_fujikuroi,fusarium_fujikuroi_genomic.fna,fusarium_fujikuroi_cds_from_gff.fna,fusarium_fujikuroi.gff,fusarium_fujikuroi,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=CDS_FASTA"" --output fusarium_fujikuroi_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=GENOME_FASTA"" --output fusarium_fujikuroi_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=PROT_FASTA"" --output fusarium_fujikuroi_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_900079805.1/download?include_annotation_type=GENOME_GFF"" --output fusarium_fujikuroi_gff_download.zip",NCBI,
pyricularia_grisea,pyricularia_grisea_genomic.fna,pyricularia_grisea_cds_from_gff.fna,pyricularia_grisea.gff,pyricularia_grisea,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=CDS_FASTA"" --output pyricularia_grisea_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=GENOME_FASTA"" --output pyricularia_grisea_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=PROT_FASTA"" --output pyricularia_grisea_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_004355905.1/download?include_annotation_type=GENOME_GFF"" --output pyricularia_grisea_gff_download.zip",NCBI,
daldinia_eschscholtzii,daldinia_eschscholtzii_genomic.fna,daldinia_eschscholtzii_cds_from_gff.fna,daldinia_eschscholtzii.gff,daldinia_eschscholtzii,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=CDS_FASTA"" --output daldinia_eschscholtzii_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=GENOME_FASTA"" --output daldinia_eschscholtzii_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=PROT_FASTA"" --output daldinia_eschscholtzii_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_022478725.1/download?include_annotation_type=GENOME_GFF"" --output daldinia_eschscholtzii_gff_download.zip",NCBI,
exserohilum_turcicum,exserohilum_turcicum_genomic.fna,exserohilum_turcicum_cds_from_gff.fna,exserohilum_turcicum.gff,exserohilum_turcicum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=CDS_FASTA"" --output exserohilum_turcicum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=GENOME_FASTA"" --output exserohilum_turcicum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=PROT_FASTA"" --output exserohilum_turcicum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000359705.1/download?include_annotation_type=GENOME_GFF"" --output exserohilum_turcicum_gff_download.zip",NCBI,
candida_orthopsilosis,candida_orthopsilosis_genomic.fna,candida_orthopsilosis_cds_from_gff.fna,candida_orthopsilosis.gff,candida_orthopsilosis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=CDS_FASTA"" --output candida_orthopsilosis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=GENOME_FASTA"" --output candida_orthopsilosis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=PROT_FASTA"" --output candida_orthopsilosis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000315875.1/download?include_annotation_type=GENOME_GFF"" --output candida_orthopsilosis_gff_download.zip",NCBI,
glarea_lozoyensis,glarea_lozoyensis_genomic.fna,glarea_lozoyensis_cds_from_gff.fna,glarea_lozoyensis.gff,glarea_lozoyensis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=CDS_FASTA"" --output glarea_lozoyensis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=GENOME_FASTA"" --output glarea_lozoyensis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=PROT_FASTA"" --output glarea_lozoyensis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000409485.1/download?include_annotation_type=GENOME_GFF"" --output glarea_lozoyensis_gff_download.zip",NCBI,
pochonia_chlamydosporia,pochonia_chlamydosporia_genomic.fna,pochonia_chlamydosporia_cds_from_gff.fna,pochonia_chlamydosporia.gff,pochonia_chlamydosporia,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=CDS_FASTA"" --output pochonia_chlamydosporia_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=GENOME_FASTA"" --output pochonia_chlamydosporia_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=PROT_FASTA"" --output pochonia_chlamydosporia_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001653235.2/download?include_annotation_type=GENOME_GFF"" --output pochonia_chlamydosporia_gff_download.zip",NCBI,
kluyveromyces_marxianus,kluyveromyces_marxianus_genomic.fna,kluyveromyces_marxianus_cds_from_gff.fna,kluyveromyces_marxianus.gff,kluyveromyces_marxianus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=CDS_FASTA"" --output kluyveromyces_marxianus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=GENOME_FASTA"" --output kluyveromyces_marxianus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=PROT_FASTA"" --output kluyveromyces_marxianus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001417885.1/download?include_annotation_type=GENOME_GFF"" --output kluyveromyces_marxianus_gff_download.zip",NCBI,
neurospora_tetrasperma,neurospora_tetrasperma_genomic.fna,neurospora_tetrasperma_cds_from_gff.fna,neurospora_tetrasperma.gff,neurospora_tetrasperma,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000213175.1/download?include_annotation_type=CDS_FASTA"" --output neurospora_tetrasperma_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000213175.1/download?include_annotation_type=GENOME_FASTA"" --output neurospora_tetrasperma_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000213175.1/download?include_annotation_type=PROT_FASTA"" --output neurospora_tetrasperma_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000213175.1/download?include_annotation_type=GENOME_GFF"" --output neurospora_tetrasperma_gff_download.zip",NCBI,
wickerhamomyces_anomalus,wickerhamomyces_anomalus_genomic.fna,wickerhamomyces_anomalus_cds_from_gff.fna,wickerhamomyces_anomalus.gff,wickerhamomyces_anomalus,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661255.1/download?include_annotation_type=CDS_FASTA"" --output wickerhamomyces_anomalus_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661255.1/download?include_annotation_type=GENOME_FASTA"" --output wickerhamomyces_anomalus_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661255.1/download?include_annotation_type=PROT_FASTA"" --output wickerhamomyces_anomalus_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001661255.1/download?include_annotation_type=GENOME_GFF"" --output wickerhamomyces_anomalus_gff_download.zip",NCBI,
bipolaris_maydis,bipolaris_maydis_genomic.fna,bipolaris_maydis_cds_from_gff.fna,bipolaris_maydis.gff,bipolaris_maydis,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000354255.1/download?include_annotation_type=CDS_FASTA"" --output bipolaris_maydis_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000354255.1/download?include_annotation_type=GENOME_FASTA"" --output bipolaris_maydis_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000354255.1/download?include_annotation_type=PROT_FASTA"" --output bipolaris_maydis_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000354255.1/download?include_annotation_type=GENOME_GFF"" --output bipolaris_maydis_gff_download.zip",NCBI,
epichloe_festucae,epichloe_festucae_genomic.fna,epichloe_festucae_cds_from_gff.fna,epichloe_festucae.gff,epichloe_festucae,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003814445.1/download?include_annotation_type=CDS_FASTA"" --output epichloe_festucae_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003814445.1/download?include_annotation_type=GENOME_FASTA"" --output epichloe_festucae_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003814445.1/download?include_annotation_type=PROT_FASTA"" --output epichloe_festucae_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCA_003814445.1/download?include_annotation_type=GENOME_GFF"" --output epichloe_festucae_gff_download.zip",NCBI,
pseudogymnoascus_destructans,pseudogymnoascus_destructans_genomic.fna,pseudogymnoascus_destructans_cds_from_gff.fna,pseudogymnoascus_destructans.gff,pseudogymnoascus_destructans,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001641265.1/download?include_annotation_type=CDS_FASTA"" --output pseudogymnoascus_destructans_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001641265.1/download?include_annotation_type=GENOME_FASTA"" --output pseudogymnoascus_destructans_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001641265.1/download?include_annotation_type=PROT_FASTA"" --output pseudogymnoascus_destructans_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_001641265.1/download?include_annotation_type=GENOME_GFF"" --output pseudogymnoascus_destructans_gff_download.zip",NCBI,
beauveria_bassiana,beauveria_bassiana_genomic.fna,beauveria_bassiana_cds_from_gff.fna,beauveria_bassiana.gff,beauveria_bassiana,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000280675.1/download?include_annotation_type=CDS_FASTA"" --output beauveria_bassiana_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000280675.1/download?include_annotation_type=GENOME_FASTA"" --output beauveria_bassiana_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000280675.1/download?include_annotation_type=PROT_FASTA"" --output beauveria_bassiana_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000280675.1/download?include_annotation_type=GENOME_GFF"" --output beauveria_bassiana_gff_download.zip",NCBI,
trichoderma_virens,trichoderma_virens_genomic.fna,trichoderma_virens_cds_from_gff.fna,trichoderma_virens.gff,trichoderma_virens,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000170995.1/download?include_annotation_type=CDS_FASTA"" --output trichoderma_virens_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000170995.1/download?include_annotation_type=GENOME_FASTA"" --output trichoderma_virens_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000170995.1/download?include_annotation_type=PROT_FASTA"" --output trichoderma_virens_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000170995.1/download?include_annotation_type=GENOME_GFF"" --output trichoderma_virens_gff_download.zip",NCBI,
talaromyces_marneffei,talaromyces_marneffei_genomic.fna,talaromyces_marneffei_cds_from_gff.fna,talaromyces_marneffei.gff,talaromyces_marneffei,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_009556855.1/download?include_annotation_type=CDS_FASTA"" --output talaromyces_marneffei_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_009556855.1/download?include_annotation_type=GENOME_FASTA"" --output talaromyces_marneffei_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_009556855.1/download?include_annotation_type=PROT_FASTA"" --output talaromyces_marneffei_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_009556855.1/download?include_annotation_type=GENOME_GFF"" --output talaromyces_marneffei_gff_download.zip",NCBI,
parastagonospora_nodorum,parastagonospora_nodorum_genomic.fna,parastagonospora_nodorum_cds_from_gff.fna,parastagonospora_nodorum.gff,parastagonospora_nodorum,"curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146915.1/download?include_annotation_type=CDS_FASTA"" --output parastagonospora_nodorum_cds_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146915.1/download?include_annotation_type=GENOME_FASTA"" --output parastagonospora_nodorum_genome_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146915.1/download?include_annotation_type=PROT_FASTA"" --output parastagonospora_nodorum_prot_download.zip","curl -H ""Accept: application/zip"" ""https://api.ncbi.nlm.nih.gov/datasets/v2alpha/genome/accession/GCF_000146915.1/download?include_annotation_type=GENOME_GFF"" --output parastagonospora_nodorum_gff_download.zip",NCBI,
